order_id,created_at,Cancelled at,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,Financial Status,Fulfillment Status,Subtotal,total_discount,Shipping,Taxes,total,Currency,customer_email,Billing Name,Shipping Province,Shipping Country,AOV_sub,AOV_Tot,last28,,
#5253,5/20/25 20:08,,Socks 3-Pack,1,14,0,paid,fulfilled,43,0,4.99,4.25,52.24,USD,rwwsukd173@hotmail.com,Customer 2173,BC,Canada,43,52.24,FALSE,,
#9630,6/30/25 1:59,,Leggings 01,1,49,0,paid,fulfilled,89,0,4.99,8.49,102.48,USD,fisohn937@brand.com,Customer 937,WA,United States,89,102.48,FALSE,,
#4018,8/2/25 5:18,,Shorts 01,1,35,0,paid,unfulfilled,57,0,6.99,5.22,69.21,USD,mreqtsbb173@yahoo.com,Customer 2173,CA,United States,57,69.21,FALSE,,
#8151,2/1/25 6:14,,Revive Mask M,3,29,18.71,paid,fulfilled,126,26.02,0,6.97,106.95,USD,ppckctjygr937@yahoo.com,Customer 937,IL,United States,99.98,106.95,FALSE,,
#5368,6/30/25 2:48,,Socks 3-Pack,2,14,8.85,paid,fulfilled,107,29.93,0,13.1,90.17,USD,aktwly173@hotmail.com,Customer 2173,NSW,Australia,77.07,90.17,FALSE,,
#6420,10/6/24 3:29,,Starter Kit C,2,79,0,paid,unfulfilled,278,0,4.99,20.36,303.35,USD,ufcezd937@hotmail.com,Customer 937,FL,United States,278,303.35,FALSE,,
#11419,12/22/24 21:22,,Cap 01,1,19,6.37,paid,unfulfilled,89,27.44,4.99,4.94,71.49,USD,bdzlsingbw173@gmail.com,Customer 2173,NY,United States,61.56,71.49,FALSE,,
#3248,8/30/24 2:27,,Revive Mask M,3,29,0,paid,fulfilled,87,0,0,7.55,94.55,USD,usgpyvsslp173@brand.com,Customer 2173,BC,Canada,87,94.55,FALSE,,
#3171,9/22/24 11:27,,Clarifying Toner X,2,25,0,paid,fulfilled,50,0,4.99,4.75,59.74,USD,gcpvtz471@yahoo.com,Customer 1471,WA,United States,50,59.74,FALSE,,
#5717,8/20/25 10:00,,Shorts 01,3,35,0,partially_refunded,fulfilled,105,0,4.99,6.87,58.44,USD,qureekwbx173@yahoo.com,Customer 2173,IL,United States,105,58.44,TRUE,,
#6703,4/12/25 19:14,,Premium Tee 02,1,28,0,refunded,fulfilled,28,0,9.99,2.5,0,USD,cowsnpge173@gmail.com,Customer 2173,FL,United States,28,0,FALSE,,
#10320,9/7/24 21:36,,Revive Mask M,1,29,5,paid,fulfilled,108,20.36,0,8.05,95.69,USD,wtgfkl173@brand.com,Customer 2173,FL,United States,87.64,95.69,FALSE,,
#7762,10/11/24 7:50,,Repair Eye Gel G,1,45,2.41,paid,partial,183,11.26,6.99,16.28,195.01,USD,mvtlpjywgl173@gmail.com,Customer 2173,QC,Canada,171.74,195.01,FALSE,,
#6092,4/5/25 14:06,,Hydra Cream B,2,49,0,refunded,unfulfilled,98,0,9.99,8.89,0,USD,zmnjjgly820@gmail.com,Customer 1820,ON,Canada,98,0,FALSE,,
#5443,5/16/25 13:29,,Shorts 01,1,35,0,paid,fulfilled,90,0,0,6.56,96.56,USD,wrbyngutg173@hotmail.com,Customer 2173,FL,United States,90,96.56,FALSE,,
#10142,7/2/25 12:56,,Clarifying Toner X,2,25,0,paid,fulfilled,50,0,4.99,3.68,58.67,USD,ykaxrkippo173@hotmail.com,Customer 2173,TX,United States,50,58.67,FALSE,,
#4217,10/21/24 9:13,,Shorts 01,1,35,5.04,paid,fulfilled,35,5.04,9.99,3.75,43.7,USD,qnvgrydb173@brand.com,Customer 2173,ON,Canada,29.96,43.7,FALSE,,
#12434,5/15/25 11:43,,Socks 3-Pack,1,14,0,paid,fulfilled,14,0,6.99,1.75,22.74,USD,kxmmqzx173@yahoo.com,Customer 2173,ON,Canada,14,22.74,FALSE,,
#8476,10/16/24 5:56,,Leggings 01,2,49,6.9,paid,fulfilled,270,19.65,6.99,25.75,283.09,USD,zmrbxvfc173@brand.com,Customer 2173,VIC,Australia,250.35,283.09,FALSE,,
#5840,9/21/24 11:15,,Repair Eye Gel G,2,45,0,paid,fulfilled,201,0,0,34.59,235.59,USD,pbrofnapxa173@hotmail.com,Customer 2173,VIC,Australia,201,235.59,FALSE,,
#12220,8/24/25 4:05,,Hoodie 01,1,55,0,paid,unfulfilled,55,0,4.99,4.27,64.26,USD,jidprrlm471@yahoo.com,Customer 1471,BC,Canada,55,64.26,TRUE,,
#11724,7/15/25 8:58,,Revive Mask M,2,29,0,paid,fulfilled,79,0,6.99,5.7,91.69,USD,ioirojrdli173@hotmail.com,Customer 2173,WA,United States,79,91.69,FALSE,,
#10973,3/1/25 19:54,,Glow Oil L,1,35,5.65,paid,fulfilled,35,5.65,0,2.62,31.97,USD,sduvotzqy173@yahoo.com,Customer 2173,NSW,Australia,29.35,31.97,FALSE,,
#4542,1/3/25 11:21,,Socks 3-Pack,1,14,1.89,paid,fulfilled,238,31.82,6.99,18.46,231.63,USD,kckepvnnsg173@gmail.com,Customer 2173,TX,United States,206.18,231.63,FALSE,,
#4904,6/29/25 2:51,,Starter Kit C,1,79,0,paid,fulfilled,107,0,4.99,10.28,122.27,USD,gwqpoj820@yahoo.com,Customer 1820,TX,United States,107,122.27,FALSE,,
#7421,1/13/25 8:44,,Premium Tee 02,1,28,0,paid,fulfilled,112,0,0,9.88,121.88,USD,ayknrelzev937@hotmail.com,Customer 937,CA,United States,112,121.88,FALSE,,
#7086,2/2/25 19:14,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,9.99,2.3,34.29,USD,ockavlvdm173@hotmail.com,Customer 2173,ON,Canada,22,34.29,FALSE,,
#6774,6/24/25 13:41,,Light Jacket 01,2,79,0,paid,fulfilled,158,0,0,10.49,168.49,USD,olumnz173@hotmail.com,Customer 2173,BC,Canada,158,168.49,FALSE,,
#4679,2/24/25 15:50,,Premium Tee 02,1,28,0,partially_refunded,unfulfilled,142,0,0,10.46,111.39,USD,hqivtkb173@brand.com,Customer 2173,IL,United States,142,111.39,FALSE,,
#4684,1/21/25 0:56,,Starter Kit C,1,79,0,paid,partial,79,0,0,9.57,88.57,USD,dobbupb471@brand.com,Customer 1471,VIC,Australia,79,88.57,FALSE,,
#7088,7/19/25 16:18,,Socks 3-Pack,1,14,1.15,paid,fulfilled,35,2.87,4.99,3.46,40.58,USD,sychngd173@hotmail.com,Customer 2173,NY,United States,32.13,40.58,FALSE,,
#7860,6/7/25 5:28,,Repair Eye Gel G,1,45,0,paid,fulfilled,271,0,0,20.94,291.94,USD,kpeoazf173@gmail.com,Customer 2173,BC,Canada,271,291.94,FALSE,,
#11287,9/6/24 5:51,,Shorts 01,1,35,6.27,paid,fulfilled,35,6.27,0,4.76,33.49,USD,nzydpfo173@brand.com,Customer 2173,VIC,Australia,28.73,33.49,FALSE,,
#9212,4/6/25 17:06,,Leggings 01,1,49,4.83,paid,fulfilled,49,4.83,4.99,3.47,52.63,USD,sluajdxxd173@gmail.com,Customer 2173,ON,Canada,44.17,52.63,FALSE,,
#11421,5/27/25 0:17,,Glow Oil L,1,35,0,paid,fulfilled,91,0,0,6.05,97.05,USD,sanebcf471@brand.com,Customer 1471,CA,United States,91,97.05,FALSE,,
#11421,5/27/25 0:17,,Premium Tee 02,2,28,0,paid,fulfilled,91,0,0,6.05,97.05,USD,ogbxzr471@hotmail.com,Customer 1471,CA,United States,91,97.05,FALSE,,
#6292,2/16/25 14:15,,Hoodie 01,1,55,0,paid,fulfilled,83,0,4.99,6.05,94.04,USD,dtrzppgk173@brand.com,Customer 2173,NY,United States,83,94.04,FALSE,,
#9413,7/5/25 9:21,,Hoodie 01,1,55,0,paid,fulfilled,173,0,4.99,16.85,194.84,USD,aycipdz173@brand.com,Customer 2173,ON,Canada,173,194.84,FALSE,,
#10391,11/22/24 17:48,,Starter Kit C,1,79,9.27,paid,fulfilled,100,11.52,9.99,6.08,104.55,USD,azqadfq820@hotmail.com,Customer 1820,TX,United States,88.48,104.55,FALSE,,
#3178,12/3/24 2:20,,Cap 01,1,19,0,paid,fulfilled,68,0,0,5.51,73.51,USD,ropkyyb173@brand.com,Customer 2173,TX,United States,68,73.51,FALSE,,
#9587,9/5/24 14:48,,Glow Oil L,2,35,0,paid,fulfilled,70,0,0,5.61,75.61,USD,eocxjakfj173@gmail.com,Customer 2173,TX,United States,70,75.61,FALSE,,
#4776,3/19/25 19:35,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,4.99,2.11,28.1,USD,rbfdzjj937@hotmail.com,Customer 937,ON,Canada,21,28.1,FALSE,,
#10917,6/23/25 13:50,,Classic Tee 01,4,22,12.25,paid,unfulfilled,117,16.18,4.99,13.61,119.42,USD,nrhcyizp937@hotmail.com,Customer 937,ENG,United Kingdom,100.82,119.42,FALSE,,
#12035,7/25/25 12:38,,Repair Eye Gel G,1,45,0,paid,fulfilled,45,0,4.99,6.01,56,USD,peozjduh471@brand.com,Customer 1471,VIC,Australia,45,56,FALSE,,
#7339,4/14/25 11:45,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,6.99,4.91,60.9,USD,xatmnf173@hotmail.com,Customer 2173,NY,United States,49,60.9,FALSE,,
#2707,12/8/24 11:55,,Starter Kit C,2,79,19.13,paid,partial,187,22.72,6.99,13.03,184.3,USD,aowcxippn173@hotmail.com,Customer 2173,ON,Canada,164.28,184.3,FALSE,,
#11489,3/7/25 22:00,,Foam Cleanser F,1,21,0,paid,partial,100,0,0,8.62,108.62,USD,adrkpffkk173@gmail.com,Customer 2173,IL,United States,100,108.62,FALSE,,
#10184,7/29/25 18:49,,Hydra Cream B,2,49,0,paid,fulfilled,154,0,0,12.64,166.64,USD,mpjcfnn173@gmail.com,Customer 2173,NSW,Australia,154,166.64,FALSE,,
#4768,5/25/25 2:37,,Hydra Cream B,1,49,0,paid,fulfilled,159,0,6.99,14.16,180.15,USD,fvvunaptju937@brand.com,Customer 937,CA,United States,159,180.15,FALSE,,
#6516,7/3/25 7:25,,Premium Tee 02,3,28,0,paid,fulfilled,119,0,0,9.25,128.25,USD,pkgdebs173@gmail.com,Customer 2173,NY,United States,119,128.25,FALSE,,
#8839,3/21/25 20:27,,Shorts 01,1,35,0,paid,fulfilled,193,0,6.99,16.97,216.96,USD,rafolhtbvm173@yahoo.com,Customer 2173,ON,Canada,193,216.96,FALSE,,
#3579,3/16/25 12:00,,Clarifying Toner X,1,25,0,paid,unfulfilled,148,0,0,20.01,168.01,USD,ekvonsmf173@yahoo.com,Customer 2173,ENG,United Kingdom,148,168.01,FALSE,,
#5636,8/14/25 7:49,,Premium Tee 02,1,28,0,paid,unfulfilled,147,0,4.99,13.8,165.79,USD,feyoroj173@hotmail.com,Customer 2173,FL,United States,147,165.79,TRUE,,
#10677,5/28/25 1:32,,Hydra Cream B,2,49,0,paid,unfulfilled,98,0,0,8.73,106.73,USD,vckznax173@hotmail.com,Customer 2173,NY,United States,98,106.73,FALSE,,
#7578,12/30/24 2:48,,Hoodie 01,1,55,0,paid,fulfilled,55,0,4.99,5.49,65.48,USD,xpbkbpik820@yahoo.com,Customer 1820,VIC,Australia,55,65.48,FALSE,,
#10238,6/4/25 14:07,,Premium Tee 02,1,28,2.24,paid,fulfilled,128,12.17,9.99,22.38,148.2,USD,wbbkawnv173@hotmail.com,Customer 2173,ENG,United Kingdom,115.83,148.2,FALSE,,
#4696,4/15/25 10:49,,Glow Oil L,1,35,0,paid,fulfilled,35,0,6.99,5.34,47.33,USD,dojcwc937@hotmail.com,Customer 937,ENG,United Kingdom,35,47.33,FALSE,,
#6336,1/12/25 14:19,,Shorts 01,1,35,0,paid,fulfilled,170,0,6.99,14.1,191.09,USD,gybxvd173@brand.com,Customer 2173,ON,Canada,170,191.09,FALSE,,
#5669,8/20/25 2:36,,Premium Tee 02,2,28,0,refunded,fulfilled,56,0,0,3.87,0,USD,srxalalop330@brand.com,Customer 5330,CA,United States,56,0,TRUE,,
#8263,8/27/24 18:48,,Classic Tee 01,3,22,0,paid,partial,66,0,0,4.36,70.36,USD,ggszrzzp173@yahoo.com,Customer 2173,BC,Canada,66,70.36,FALSE,,
#6203,9/19/24 18:59,,Socks 3-Pack,1,14,0.61,paid,fulfilled,14,0.61,6.99,1.5,21.88,USD,odeohlq173@hotmail.com,Customer 2173,ON,Canada,13.39,21.88,FALSE,,
#9707,11/2/24 20:29,,Premium Tee 02,3,28,0,paid,fulfilled,103,0,6.99,18.49,128.48,USD,txkihxpcnl173@yahoo.com,Customer 2173,VIC,Australia,103,128.48,FALSE,,
#9004,7/14/25 19:00,,Light Jacket 01,1,79,0,paid,fulfilled,79,0,4.99,6.82,90.81,USD,ineddshfhl173@yahoo.com,Customer 2173,CA,United States,79,90.81,FALSE,,
#12508,11/7/24 19:00,,Radiance Serum A,2,39,0,paid,fulfilled,92,0,0,8.39,100.39,USD,zdgkyjtzxl937@yahoo.com,Customer 937,QC,Canada,92,100.39,FALSE,,
#5771,11/18/24 1:22,,Hoodie 01,1,55,0,paid,fulfilled,104,0,0,9.38,113.38,USD,uaoegkg173@brand.com,Customer 2173,BC,Canada,104,113.38,FALSE,,
#6726,6/13/25 6:42,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,0,1.55,23.55,USD,rbemxpqblv173@brand.com,Customer 2173,BC,Canada,22,23.55,FALSE,,
#10325,3/10/25 3:15,,Glow Oil L,1,35,0,paid,fulfilled,142,0,0,26.21,168.21,USD,izpuxpvw173@brand.com,Customer 2173,NSW,Australia,142,168.21,FALSE,,
#9570,8/21/25 12:03,,Clarifying Toner X,1,25,5.31,paid,fulfilled,25,5.31,0,1.81,21.5,USD,igywyx173@brand.com,Customer 2173,IL,United States,19.69,21.5,TRUE,,
#6015,1/24/25 23:58,,Glow Oil L,1,35,0,paid,fulfilled,334,0,6.99,28.57,369.56,USD,jyizifg173@gmail.com,Customer 2173,ON,Canada,334,369.56,FALSE,,
#3138,11/21/24 19:07,,Glow Oil L,1,35,3.2,paid,unfulfilled,108,11.93,4.99,6.87,107.93,USD,eijuwe173@hotmail.com,Customer 2173,IL,United States,96.07,107.93,FALSE,,
#3937,10/27/24 18:50,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,0,1.92,23.92,USD,bzooki173@yahoo.com,Customer 2173,QC,Canada,22,23.92,FALSE,,
#12202,6/15/25 20:19,,Light Jacket 01,4,79,0,paid,fulfilled,414,0,4.99,39.11,458.1,USD,kiukng173@brand.com,Customer 2173,QC,Canada,414,458.1,FALSE,,
#9845,6/9/25 11:48,,Glow Oil L,1,35,0,paid,fulfilled,35,0,0,2.34,37.34,USD,dtaies471@yahoo.com,Customer 1471,TX,United States,35,37.34,FALSE,,
#7146,3/31/25 23:46,,Shorts 01,1,35,4.03,paid,unfulfilled,228,31.36,0,17.92,214.56,USD,obxptghfv820@hotmail.com,Customer 1820,NY,United States,196.64,214.56,FALSE,,
#7838,6/25/25 23:28,,Cap 01,1,19,0,paid,fulfilled,19,0,4.99,2.14,26.13,USD,jxzidz173@hotmail.com,Customer 2173,IL,United States,19,26.13,FALSE,,
#12611,9/3/24 21:04,,Light Jacket 01,2,79,0,paid,partial,158,0,0,9.79,167.79,USD,iheejrw173@brand.com,Customer 2173,IL,United States,158,167.79,FALSE,,
#5428,8/1/25 10:01,,Starter Kit C,1,79,4.05,paid,fulfilled,108,5.62,6.99,9.27,118.64,USD,cugtbkka173@hotmail.com,Customer 2173,TX,United States,102.38,118.64,FALSE,,
#9764,3/4/25 10:39,,Glow Oil L,2,35,0,paid,fulfilled,70,0,4.99,6.23,81.22,USD,cpbyxqyqw173@gmail.com,Customer 2173,FL,United States,70,81.22,FALSE,,
#9115,4/8/25 1:51,,Foam Cleanser F,2,21,0,paid,fulfilled,42,0,0,3.98,45.98,USD,uydsjezxsv173@yahoo.com,Customer 2173,BC,Canada,42,45.98,FALSE,,
#4333,9/9/24 23:15,,Socks 3-Pack,1,14,0,paid,fulfilled,28,0,0,2.38,30.38,USD,xtlgqs173@hotmail.com,Customer 2173,CA,United States,28,30.38,FALSE,,
#3942,11/20/24 5:41,,Cap 01,2,19,0,paid,fulfilled,163,0,0,17.07,180.07,USD,giuagi173@brand.com,Customer 2173,NSW,Australia,163,180.07,FALSE,,
#9773,3/11/25 14:19,,Classic Tee 01,1,22,0,paid,fulfilled,120,0,4.99,8.89,133.88,USD,rqmcfzmiok173@hotmail.com,Customer 2173,FL,United States,120,133.88,FALSE,,
#8115,5/17/25 16:48,,Clarifying Toner X,1,25,0,paid,fulfilled,185,0,4.99,15.94,205.93,USD,lfiyvtywgi937@brand.com,Customer 937,NY,United States,185,205.93,FALSE,,
#3253,1/8/25 19:26,,Shorts 01,2,35,6.07,paid,fulfilled,379,31.93,6.99,49.41,403.47,USD,zkvcsuvsk173@gmail.com,Customer 2173,NSW,Australia,347.07,403.47,FALSE,,
#7592,10/28/24 6:40,,Cap 01,1,19,0,paid,fulfilled,19,0,0,1.69,20.69,USD,zqknrfg937@gmail.com,Customer 937,WA,United States,19,20.69,FALSE,,
#4189,8/26/24 2:43,,Glow Oil L,1,35,0,paid,fulfilled,70,0,4.99,5.87,80.86,USD,zbapxlra937@hotmail.com,Customer 937,FL,United States,70,80.86,FALSE,,
#9065,9/20/24 13:52,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,9.99,2.33,33.32,USD,yilztdsbyz173@hotmail.com,Customer 2173,FL,United States,21,33.32,FALSE,,
#8287,11/27/24 2:09,,Light Jacket 01,1,79,0,paid,fulfilled,79,0,9.99,5.44,94.43,USD,rdtreduuzq173@gmail.com,Customer 2173,ON,Canada,79,94.43,FALSE,,
#9661,1/6/25 1:46,,Repair Eye Gel G,3,45,0,paid,fulfilled,180,0,9.99,28.9,218.89,USD,pqogld173@gmail.com,Customer 2173,VIC,Australia,180,218.89,FALSE,,
#3751,4/4/25 19:26,,Clarifying Toner X,1,25,0,refunded,partial,25,0,6.99,2.96,0,USD,rcxswxhy471@yahoo.com,Customer 1471,FL,United States,25,0,FALSE,,
#8769,7/19/25 21:33,,Repair Eye Gel G,2,45,0,paid,fulfilled,125,0,4.99,14.27,144.26,USD,ltorkuqdtk173@yahoo.com,Customer 2173,ENG,United Kingdom,125,144.26,FALSE,,
#5365,1/12/25 0:45,,Cap 01,2,19,5.41,paid,fulfilled,38,5.41,0,2.02,34.61,USD,ijqlyf173@yahoo.com,Customer 2173,ON,Canada,32.59,34.61,FALSE,,
#6762,7/15/25 10:17,,Socks 3-Pack,1,14,4,paid,fulfilled,14,4,0,0.76,10.76,USD,uzcrfk173@gmail.com,Customer 2173,BC,Canada,10,10.76,FALSE,,
#11035,7/15/25 19:17,,Radiance Serum A,1,39,0,paid,fulfilled,193,0,6.99,39.6,239.59,USD,juerrnp173@gmail.com,Customer 2173,NSW,Australia,193,239.59,FALSE,,
#8725,6/17/25 2:16,,Revive Mask M,1,29,0,paid,partial,29,0,6.99,3.22,39.21,USD,vxoravgt471@hotmail.com,Customer 1471,WA,United States,29,39.21,FALSE,,
#5825,1/10/25 21:10,,Classic Tee 01,1,22,5.22,paid,fulfilled,22,5.22,0,1.48,18.26,USD,vzjthaof937@gmail.com,Customer 937,FL,United States,16.78,18.26,FALSE,,
#7867,9/1/24 10:25,,Premium Tee 02,1,28,0.85,paid,fulfilled,28,0.85,0,2.11,29.26,USD,mbrdnpf173@hotmail.com,Customer 2173,TX,United States,27.15,29.26,FALSE,,
#4920,3/27/25 2:19,,Light Jacket 01,1,79,0,paid,fulfilled,180,0,0,15.78,195.78,USD,mnxtwmgp173@hotmail.com,Customer 2173,FL,United States,180,195.78,FALSE,,
#5254,3/20/25 20:06,,Radiance Serum A,4,39,0,paid,fulfilled,156,0,0,14.06,170.06,USD,tpxewjc173@gmail.com,Customer 2173,FL,United States,156,170.06,FALSE,,
#3093,6/21/25 2:24,,Light Jacket 01,1,79,0,paid,fulfilled,79,0,0,7.21,86.21,USD,zzhwemg173@hotmail.com,Customer 2173,ON,Canada,79,86.21,FALSE,,
#4760,11/3/24 1:37,,Starter Kit C,1,79,0,paid,fulfilled,114,0,9.99,13.28,137.27,USD,jtznbwbqx173@hotmail.com,Customer 2173,ENG,United Kingdom,114,137.27,FALSE,,
#10860,5/19/25 9:02,,Classic Tee 01,1,22,7.08,paid,fulfilled,101,27.3,9.99,7.61,91.3,USD,onxnbnw173@hotmail.com,Customer 2173,TX,United States,73.7,91.3,FALSE,,
#5680,9/26/24 19:54,,Shorts 01,1,35,7.1,paid,fulfilled,193,39.5,0,14.42,167.92,USD,tutkihjgs173@brand.com,Customer 2173,CA,United States,153.5,167.92,FALSE,,
#3258,7/10/25 14:01,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,4.99,2.04,28.03,USD,jopxyene173@yahoo.com,Customer 2173,QC,Canada,21,28.03,FALSE,,
#12391,6/16/25 22:40,6/27/25 22:40,Classic Tee 01,1,22,2.1,refunded,fulfilled,43,4.78,0,3.61,0,USD,ynbijkdyv937@brand.com,Customer 937,IL,United States,38.22,0,FALSE,,
#12191,7/31/25 8:49,,Premium Tee 02,1,28,0,partially_refunded,fulfilled,118,0,4.99,18.82,91.63,USD,mfrzef173@yahoo.com,Customer 2173,NSW,Australia,118,91.63,FALSE,,
#9028,3/12/25 12:48,,Hydra Cream B,1,49,0,paid,fulfilled,207,0,0,24.51,231.51,USD,sdcifxx173@yahoo.com,Customer 2173,ENG,United Kingdom,207,231.51,FALSE,,
#4331,3/13/25 17:16,,Cap 01,3,19,0,paid,fulfilled,115,0,0,10.59,125.59,USD,frniajr173@yahoo.com,Customer 2173,NY,United States,115,125.59,FALSE,,
#5567,4/12/25 21:17,,Classic Tee 01,1,22,0,paid,fulfilled,60,0,0,4.15,64.15,USD,mtziehug820@yahoo.com,Customer 1820,NY,United States,60,64.15,FALSE,,
#10797,4/24/25 15:26,,Foam Cleanser F,1,21,1.16,paid,fulfilled,70,3.91,4.99,9.07,80.15,USD,crywhb173@hotmail.com,Customer 2173,ENG,United Kingdom,66.09,80.15,FALSE,,
#10244,8/7/25 23:44,,Foam Cleanser F,1,21,0,paid,fulfilled,70,0,0,4.34,74.34,USD,xfgftmyjh937@hotmail.com,Customer 937,CA,United States,70,74.34,TRUE,,
#12249,12/23/24 23:59,,Starter Kit C,4,79,0,paid,fulfilled,466,0,6.99,73.28,546.27,USD,jkcpgfal173@gmail.com,Customer 2173,NSW,Australia,466,546.27,FALSE,,
#6525,5/17/25 23:03,,Radiance Serum A,1,39,0,paid,partial,39,0,0,4.12,43.12,USD,maypyiyds173@hotmail.com,Customer 2173,ENG,United Kingdom,39,43.12,FALSE,,
#10907,8/8/25 1:18,,Revive Mask M,1,29,9.77,paid,fulfilled,29,9.77,0,3.48,22.71,USD,qmxxcl87@yahoo.com,Customer 5087,ENG,United Kingdom,19.23,22.71,TRUE,,
#6306,2/22/25 12:38,,Socks 3-Pack,2,14,0,paid,fulfilled,156,0,4.99,20.95,181.94,USD,regxgb173@hotmail.com,Customer 2173,VIC,Australia,156,181.94,FALSE,,
#4844,7/20/25 4:34,,Glow Oil L,2,35,0,paid,unfulfilled,70,0,0,5.72,75.72,USD,pujkjixae173@brand.com,Customer 2173,FL,United States,70,75.72,FALSE,,
#10632,12/6/24 14:32,,Foam Cleanser F,1,21,7.03,paid,partial,21,7.03,4.99,1.18,20.14,USD,tuuugmgco937@hotmail.com,Customer 937,IL,United States,13.97,20.14,FALSE,,
#5901,8/5/25 4:02,,Repair Eye Gel G,1,45,0,paid,fulfilled,124,0,0,9.34,133.34,USD,lltygs937@gmail.com,Customer 937,BC,Canada,124,133.34,FALSE,,
#3896,7/4/25 23:35,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,4.99,2.4,28.39,USD,oxdtgn173@gmail.com,Customer 2173,IL,United States,21,28.39,FALSE,,
#10216,4/12/25 2:14,,Cap 01,2,19,0,paid,fulfilled,196,0,0,17.44,213.44,USD,pznijluez173@brand.com,Customer 2173,WA,United States,196,213.44,FALSE,,
#10597,11/28/24 23:27,,Socks 3-Pack,1,14,3.62,paid,fulfilled,14,3.62,4.99,1.42,16.79,USD,soyegiecyl173@brand.com,Customer 2173,CA,United States,10.38,16.79,FALSE,,
#3405,11/28/24 22:12,,Clarifying Toner X,1,25,0,refunded,fulfilled,80,0,0,6.51,0,USD,xqtcvvsd173@brand.com,Customer 2173,TX,United States,80,0,FALSE,,
#10917,6/23/25 13:50,,Revive Mask M,1,29,3.93,paid,unfulfilled,117,16.18,4.99,13.61,119.42,USD,xyenjq937@yahoo.com,Customer 937,ENG,United Kingdom,100.82,119.42,FALSE,,
#10661,8/12/25 4:17,,Foam Cleanser F,1,21,0,paid,fulfilled,121,0,0,17.08,138.08,USD,zolglcxf173@gmail.com,Customer 2173,ENG,United Kingdom,121,138.08,TRUE,,
#5698,9/14/24 18:33,,Glow Oil L,1,35,0,paid,partial,93,0,0,8.3,101.3,USD,jckegxuvr937@brand.com,Customer 937,CA,United States,93,101.3,FALSE,,
#12409,11/3/24 2:43,,Hoodie 01,1,55,9.33,paid,fulfilled,129,21.21,4.99,19.73,132.51,USD,bamoritcs937@brand.com,Customer 937,VIC,Australia,107.79,132.51,FALSE,,
#10764,2/20/25 17:30,,Revive Mask M,1,29,0,paid,fulfilled,29,0,4.99,4.56,38.55,USD,khrpjdu173@gmail.com,Customer 2173,VIC,Australia,29,38.55,FALSE,,
#6810,9/21/24 22:17,,Socks 3-Pack,1,14,0,paid,fulfilled,104,0,9.99,11.71,125.7,USD,nceeddlk173@gmail.com,Customer 2173,VIC,Australia,104,125.7,FALSE,,
#4861,9/4/24 12:06,,Light Jacket 01,1,79,0,paid,partial,108,0,4.99,10.17,123.16,USD,tqknovs937@gmail.com,Customer 937,CA,United States,108,123.16,FALSE,,
#6627,5/19/25 9:27,,Leggings 01,1,49,0,paid,fulfilled,68,0,6.99,5.23,80.22,USD,sljwzoj173@brand.com,Customer 2173,ON,Canada,68,80.22,FALSE,,
#7908,4/16/25 22:32,,Revive Mask M,1,29,0,paid,fulfilled,133,0,4.99,12.65,150.64,USD,mxfowy173@yahoo.com,Customer 2173,FL,United States,133,150.64,FALSE,,
#12650,4/30/25 12:55,,Radiance Serum A,1,39,13.53,paid,partial,39,13.53,6.99,2.72,35.18,USD,nangdhvep173@brand.com,Customer 2173,BC,Canada,25.47,35.18,FALSE,,
#11751,8/30/24 1:14,,Socks 3-Pack,1,14,0,paid,fulfilled,59,0,4.99,6.56,70.55,USD,uqvrviw820@gmail.com,Customer 1820,NSW,Australia,59,70.55,FALSE,,
#7598,4/29/25 3:47,,Revive Mask M,2,29,0,paid,fulfilled,154,0,6.99,14.87,175.86,USD,cuwwstze173@brand.com,Customer 2173,TX,United States,154,175.86,FALSE,,
#7890,7/7/25 22:24,,Socks 3-Pack,4,14,0,paid,fulfilled,56,0,0,4.55,60.55,USD,xmnqzkjk173@yahoo.com,Customer 2173,ON,Canada,56,60.55,FALSE,,
#7542,4/28/25 10:55,,Classic Tee 01,1,22,2.79,paid,fulfilled,22,2.79,4.99,3.18,27.38,USD,nzezlx937@brand.com,Customer 937,ENG,United Kingdom,19.21,27.38,FALSE,,
#12015,3/29/25 5:40,,Cap 01,1,19,4.44,paid,fulfilled,19,4.44,0,2.09,16.65,USD,nrfqbrt173@brand.com,Customer 2173,ENG,United Kingdom,14.56,16.65,FALSE,,
#3668,2/13/25 9:23,,Revive Mask M,1,29,0,paid,unfulfilled,85,0,6.99,8.17,100.16,USD,srgxyado173@yahoo.com,Customer 2173,NY,United States,85,100.16,FALSE,,
#3003,7/21/25 3:40,,Radiance Serum A,3,39,0,paid,fulfilled,215,0,0,13.59,228.59,USD,iqwfqxpolp173@hotmail.com,Customer 2173,ON,Canada,215,228.59,FALSE,,
